atom_id	image_name	token	predicted_centroid	centroid_correct	predicted_knn	knn_correct	nearest_distance	snapshot_path
5241	page-004.jpg	d:1	d:1	yes	d:1	yes	18.9286	atoms\d_1\page-004.jpg\5241.svg
5070	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5070.svg
4872	page-004.jpg	c:1	c:1	yes	c:1	yes	23.1691	atoms\c_1\page-004.jpg\4872.svg
5319	page-004.jpg	h:2	f:1	no	h:2	yes	13.3651	atoms\h_2\page-004.jpg\5319.svg
5069	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5069.svg
5384	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5384.svg
5414	page-004.jpg	k:1	k:1	yes	k:1	yes	14.1611	atoms\k_1\page-004.jpg\5414.svg
5383	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5383.svg
5223	page-004.jpg	i:1	i:1	yes	i:1	yes	13.8519	atoms\i_1\page-004.jpg\5223.svg
5248	page-004.jpg	d:1	d:1	yes	d:1	yes	13.5461	atoms\d_1\page-004.jpg\5248.svg
5077	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5077.svg
5178	page-004.jpg	g:1	g:1	yes	g:1	yes	11.2158	atoms\g_1\page-004.jpg\5178.svg
5075	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5075.svg
4869	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4869.svg
5074	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5074.svg
4870	page-004.jpg	c:1	c:1	yes	c:1	yes	21.1424	atoms\c_1\page-004.jpg\4870.svg
5320	page-004.jpg	h:2	a:1	no	h:2	yes	14.5194	atoms\h_2\page-004.jpg\5320.svg
5073	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5073.svg
5289	page-004.jpg	h:1	h:1	yes	h:1	yes	10.0990	atoms\h_1\page-004.jpg\5289.svg
5072	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5072.svg
5177	page-004.jpg	g:1	g:1	yes	g:1	yes	8.2285	atoms\g_1\page-004.jpg\5177.svg
5071	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5071.svg
4871	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4871.svg
5385	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5385.svg
5439	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5439.svg
5465	page-004.jpg	n:1	n:1	yes	n:1	yes	17.6100	atoms\n_1\page-004.jpg\5465.svg
5091	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5091.svg
5184	page-004.jpg	g:1	g:1	yes	g:1	yes	8.7493	atoms\g_1\page-004.jpg\5184.svg
5092	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5092.svg
5095	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5095.svg
4902	page-004.jpg	c:1	c:1	yes	c:1	yes	28.2225	atoms\c_1\page-004.jpg\4902.svg
5321	page-004.jpg	h:2	a:1	no	h:2	yes	14.2483	atoms\h_2\page-004.jpg\5321.svg
4903	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4903.svg
5395	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5395.svg
5441	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5441.svg
4715	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-004.jpg\4715.svg
4756	page-004.jpg	b:1	b:1	yes	b:1	yes	20.3801	atoms\b_1\page-004.jpg\4756.svg
4904	page-004.jpg	c:1	c:1	yes	c:1	yes	23.6834	atoms\c_1\page-004.jpg\4904.svg
4716	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-004.jpg\4716.svg
5096	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5096.svg
5292	page-004.jpg	h:1	h:1	yes	h:1	yes	8.7305	atoms\h_1\page-004.jpg\5292.svg
4897	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4897.svg
5392	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5392.svg
5224	page-004.jpg	i:1	i:1	yes	i:1	yes	13.3675	atoms\i_1\page-004.jpg\5224.svg
5249	page-004.jpg	d:1	d:1	yes	d:1	yes	12.6355	atoms\d_1\page-004.jpg\5249.svg
4898	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4898.svg
4717	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-004.jpg\4717.svg
4759	page-004.jpg	b:1	b:1	yes	b:1	yes	19.0296	atoms\b_1\page-004.jpg\4759.svg
4899	page-004.jpg	c:1	n:1	no	c:1	yes	27.6410	atoms\c_1\page-004.jpg\4899.svg
4718	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-004.jpg\4718.svg
4900	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4900.svg
5393	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5393.svg
5443	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5443.svg
5093	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5093.svg
5185	page-004.jpg	g:1	g:1	yes	g:1	yes	8.0763	atoms\g_1\page-004.jpg\5185.svg
5094	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5094.svg
4901	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4901.svg
5394	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5394.svg
5442	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5442.svg
5097	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5097.svg
4905	page-004.jpg	c:1	c:1	yes	c:1	yes	27.4131	atoms\c_1\page-004.jpg\4905.svg
5322	page-004.jpg	h:2	h:2	yes	h:2	yes	15.0164	atoms\h_2\page-004.jpg\5322.svg
5098	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5098.svg
5396	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5396.svg
5397	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5397.svg
5225	page-004.jpg	i:1	i:1	yes	i:1	yes	13.9458	atoms\i_1\page-004.jpg\5225.svg
5250	page-004.jpg	d:1	d:1	yes	d:1	yes	13.5289	atoms\d_1\page-004.jpg\5250.svg
5101	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5101.svg
4880	page-004.jpg	c:1	c:1	yes	c:1	yes	22.3886	atoms\c_1\page-004.jpg\4880.svg
5323	page-004.jpg	h:2	h:2	yes	h:2	yes	13.1581	atoms\h_2\page-004.jpg\5323.svg
5103	page-004.jpg	c:2	h:2	no	a:1	no	14.1583	atoms\c_2\page-004.jpg\5103.svg
5104	page-004.jpg	c:2	c:2	yes	c:2	yes	24.7052	atoms\c_2\page-004.jpg\5104.svg
5187	page-004.jpg	g:1	g:1	yes	g:1	yes	7.7100	atoms\g_1\page-004.jpg\5187.svg
5102	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5102.svg
4879	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4879.svg
5399	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5399.svg
5226	page-004.jpg	i:1	i:1	yes	i:1	yes	13.1798	atoms\i_1\page-004.jpg\5226.svg
5251	page-004.jpg	d:1	d:1	yes	d:1	yes	12.0061	atoms\d_1\page-004.jpg\5251.svg
4796	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4796.svg
5345	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5345.svg
5214	page-004.jpg	i:1	i:1	yes	i:1	yes	16.8425	atoms\i_1\page-004.jpg\5214.svg
5240	page-004.jpg	d:1	h:2	no	d:1	yes	22.9804	atoms\d_1\page-004.jpg\5240.svg
4719	page-004.jpg	a:1	a:1	yes	a:1	yes	10.7472	atoms\a_1\page-004.jpg\4719.svg
5470	page-004.jpg	m:1	m:1	yes	m:1	yes	15.3904	atoms\m_1\page-004.jpg\5470.svg
4906	page-004.jpg	c:1	c:1	yes	c:1	yes	26.2138	atoms\c_1\page-004.jpg\4906.svg
4720	page-004.jpg	a:1	a:1	yes	a:1	yes	10.7370	atoms\a_1\page-004.jpg\4720.svg
4908	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4908.svg
4907	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4907.svg
5409	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5409.svg
5233	page-004.jpg	i:1	i:1	yes	i:1	yes	14.7420	atoms\i_1\page-004.jpg\5233.svg
5257	page-004.jpg	d:1	d:1	yes	d:1	yes	21.1898	atoms\d_1\page-004.jpg\5257.svg
5468	page-004.jpg	n:1	n:1	yes	n:1	yes	16.5293	atoms\n_1\page-004.jpg\5468.svg
5099	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5099.svg
5186	page-004.jpg	g:1	g:1	yes	g:1	yes	8.7382	atoms\g_1\page-004.jpg\5186.svg
5100	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5100.svg
4881	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4881.svg
5398	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5398.svg
5440	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5440.svg
5108	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5108.svg
4875	page-004.jpg	c:1	c:1	yes	c:1	yes	24.2984	atoms\c_1\page-004.jpg\4875.svg
5324	page-004.jpg	h:2	h:2	yes	h:2	yes	14.1518	atoms\h_2\page-004.jpg\5324.svg
5109	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5109.svg
5400	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5400.svg
5401	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5401.svg
5230	page-004.jpg	i:1	i:1	yes	i:1	yes	15.6892	atoms\i_1\page-004.jpg\5230.svg
5252	page-004.jpg	d:1	d:1	yes	d:1	yes	24.0739	atoms\d_1\page-004.jpg\5252.svg
4878	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4878.svg
4713	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-004.jpg\4713.svg
5107	page-004.jpg	e:1	n:1	no	e:1	yes	20.1860	atoms\e_1\page-004.jpg\5107.svg
4753	page-004.jpg	b:1	b:1	yes	b:1	yes	10.0440	atoms\b_1\page-004.jpg\4753.svg
4877	page-004.jpg	c:1	m:1	no	c:1	yes	24.6355	atoms\c_1\page-004.jpg\4877.svg
4714	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6703	atoms\a_1\page-004.jpg\4714.svg
5105	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5105.svg
5188	page-004.jpg	g:1	g:1	yes	g:1	yes	8.4947	atoms\g_1\page-004.jpg\5188.svg
5106	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5106.svg
4876	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4876.svg
5467	page-004.jpg	n:1	n:1	yes	c:1	no	18.8815	atoms\n_1\page-004.jpg\5467.svg
5110	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5110.svg
5189	page-004.jpg	g:1	g:1	yes	g:1	yes	10.4669	atoms\g_1\page-004.jpg\5189.svg
5111	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5111.svg
4874	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4874.svg
5112	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5112.svg
4873	page-004.jpg	c:1	n:1	no	n:1	no	22.7852	atoms\c_1\page-004.jpg\4873.svg
5325	page-004.jpg	h:2	a:1	no	h:2	yes	13.8864	atoms\h_2\page-004.jpg\5325.svg
5113	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5113.svg
5293	page-004.jpg	h:1	h:1	yes	h:1	yes	17.6625	atoms\h_1\page-004.jpg\5293.svg
5131	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5131.svg
4911	page-004.jpg	c:1	c:1	yes	c:1	yes	23.7204	atoms\c_1\page-004.jpg\4911.svg
5329	page-004.jpg	h:2	h:2	yes	h:2	yes	16.6735	atoms\h_2\page-004.jpg\5329.svg
5130	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5130.svg
5408	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5408.svg
5407	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5407.svg
5444	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5444.svg
5137	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5137.svg
5194	page-004.jpg	g:1	g:1	yes	g:1	yes	8.6103	atoms\g_1\page-004.jpg\5194.svg
5136	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5136.svg
4909	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4909.svg
4721	page-004.jpg	a:1	a:1	yes	a:1	yes	10.5400	atoms\a_1\page-004.jpg\4721.svg
5469	page-004.jpg	m:1	m:1	yes	m:1	yes	14.7619	atoms\m_1\page-004.jpg\5469.svg
4910	page-004.jpg	c:1	c:1	yes	c:1	yes	24.1285	atoms\c_1\page-004.jpg\4910.svg
4722	page-004.jpg	a:1	a:1	yes	a:1	yes	8.6397	atoms\a_1\page-004.jpg\4722.svg
5135	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5135.svg
5193	page-004.jpg	g:1	g:1	yes	g:1	yes	8.5559	atoms\g_1\page-004.jpg\5193.svg
5134	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5134.svg
5133	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5133.svg
5132	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5132.svg
5296	page-004.jpg	h:1	h:1	yes	h:1	yes	9.8705	atoms\h_1\page-004.jpg\5296.svg
5406	page-004.jpg	e:1	d:1	no	d:1	no	18.1261	atoms\e_1\page-004.jpg\5406.svg
4723	page-004.jpg	a:1	a:1	yes	a:1	yes	8.4757	atoms\a_1\page-004.jpg\4723.svg
5119	page-004.jpg	e:1	e:1	yes	e:1	yes	11.5390	atoms\e_1\page-004.jpg\5119.svg
5405	page-004.jpg	b:1	b:1	yes	b:1	yes	16.0571	atoms\b_1\page-004.jpg\5405.svg
4884	page-004.jpg	c:1	c:1	yes	c:1	yes	23.8952	atoms\c_1\page-004.jpg\4884.svg
4724	page-004.jpg	a:1	a:1	yes	a:1	yes	7.7004	atoms\a_1\page-004.jpg\4724.svg
4754	page-004.jpg	b:1	b:1	yes	b:1	yes	11.0059	atoms\b_1\page-004.jpg\4754.svg
5254	page-004.jpg	d:1	d:1	yes	d:1	yes	11.0763	atoms\d_1\page-004.jpg\5254.svg
5474	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\5474.svg
5404	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5404.svg
5445	page-004.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-004.jpg\5445.svg
5124	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5124.svg
5231	page-004.jpg	i:1	i:1	yes	i:1	yes	16.7077	atoms\i_1\page-004.jpg\5231.svg
5258	page-004.jpg	d:1	d:1	yes	d:1	yes	18.0146	atoms\d_1\page-004.jpg\5258.svg
5123	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5123.svg
5191	page-004.jpg	g:1	g:1	yes	g:1	yes	8.6812	atoms\g_1\page-004.jpg\5191.svg
5122	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5122.svg
4882	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4882.svg
5121	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5121.svg
4883	page-004.jpg	c:1	n:1	no	c:1	yes	24.1850	atoms\c_1\page-004.jpg\4883.svg
5327	page-004.jpg	h:2	a:1	no	a:1	no	11.3832	atoms\h_2\page-004.jpg\5327.svg
5120	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5120.svg
5294	page-004.jpg	h:1	h:1	yes	h:1	yes	17.6033	atoms\h_1\page-004.jpg\5294.svg
5129	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5129.svg
5192	page-004.jpg	g:1	g:1	yes	g:1	yes	9.2515	atoms\g_1\page-004.jpg\5192.svg
5127	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5127.svg
4912	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4912.svg
5126	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5126.svg
4913	page-004.jpg	c:1	c:1	yes	c:1	yes	22.1645	atoms\c_1\page-004.jpg\4913.svg
5328	page-004.jpg	h:2	h:2	yes	h:2	yes	14.1407	atoms\h_2\page-004.jpg\5328.svg
5125	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5125.svg
5295	page-004.jpg	h:1	h:1	yes	h:1	yes	9.8627	atoms\h_1\page-004.jpg\5295.svg
4797	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4797.svg
4949	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\4949.svg
5145	page-004.jpg	g:1	g:1	yes	g:1	yes	7.7943	atoms\g_1\page-004.jpg\5145.svg
4948	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\4948.svg
4947	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\4947.svg
5264	page-004.jpg	h:1	h:1	yes	h:1	yes	14.5014	atoms\h_1\page-004.jpg\5264.svg
5117	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5117.svg
5190	page-004.jpg	g:1	g:1	yes	g:1	yes	8.6278	atoms\g_1\page-004.jpg\5190.svg
5116	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5116.svg
4886	page-004.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-004.jpg\4886.svg
5115	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5115.svg
4887	page-004.jpg	c:1	c:1	yes	c:1	yes	20.9139	atoms\c_1\page-004.jpg\4887.svg
5326	page-004.jpg	h:2	h:2	yes	h:2	yes	14.4614	atoms\h_2\page-004.jpg\5326.svg
5114	page-004.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-004.jpg\5114.svg
5402	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5402.svg
5403	page-004.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-004.jpg\5403.svg
5229	page-004.jpg	i:1	i:1	yes	i:1	yes	19.2046	atoms\i_1\page-004.jpg\5229.svg
5253	page-004.jpg	d:1	d:1	yes	d:1	yes	24.5542	atoms\d_1\page-004.jpg\5253.svg
2620	page-094.jpg	e:1	e:1	yes	e:1	yes	18.6228	atoms\e_1\page-094.jpg\2620.svg
2610	page-094.jpg	a:1	a:1	yes	a:1	yes	11.2826	atoms\a_1\page-094.jpg\2610.svg
2617	page-094.jpg	e:1	e:1	yes	e:1	yes	21.2978	atoms\e_1\page-094.jpg\2617.svg
2615	page-094.jpg	b:1	b:1	yes	b:1	yes	17.2338	atoms\b_1\page-094.jpg\2615.svg
2616	page-094.jpg	c:1	n:1	no	c:1	yes	25.3974	atoms\c_1\page-094.jpg\2616.svg
2618	page-094.jpg	a:1	a:1	yes	a:1	yes	9.8193	atoms\a_1\page-094.jpg\2618.svg
2613	page-094.jpg	b:1	b:1	yes	b:1	yes	10.2279	atoms\b_1\page-094.jpg\2613.svg
2619	page-094.jpg	d:1	d:1	yes	d:1	yes	14.7694	atoms\d_1\page-094.jpg\2619.svg
3697	page-094.jpg	n:1	n:1	yes	d:1	no	20.5857	atoms\n_1\page-094.jpg\3697.svg
2622	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2622.svg
2625	page-094.jpg	g:1	g:1	yes	g:1	yes	8.8708	atoms\g_1\page-094.jpg\2625.svg
2623	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2623.svg
2624	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2624.svg
2627	page-094.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-094.jpg\2627.svg
2628	page-094.jpg	a:1	a:1	yes	a:1	yes	12.4546	atoms\a_1\page-094.jpg\2628.svg
3050	page-094.jpg	m:1	m:1	yes	m:1	yes	17.1091	atoms\m_1\page-094.jpg\3050.svg
2630	page-094.jpg	c:1	c:1	yes	c:1	yes	20.7509	atoms\c_1\page-094.jpg\2630.svg
2631	page-094.jpg	a:1	a:1	yes	a:1	yes	8.5181	atoms\a_1\page-094.jpg\2631.svg
2745	page-094.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-094.jpg\2745.svg
2747	page-094.jpg	a:1	a:1	yes	a:1	yes	12.8389	atoms\a_1\page-094.jpg\2747.svg
3057	page-094.jpg	m:1	m:1	yes	m:1	yes	21.0570	atoms\m_1\page-094.jpg\3057.svg
2746	page-094.jpg	c:1	c:1	yes	c:1	yes	26.3567	atoms\c_1\page-094.jpg\2746.svg
2748	page-094.jpg	a:1	a:1	yes	a:1	yes	6.7474	atoms\a_1\page-094.jpg\2748.svg
2713	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2713.svg
2731	page-094.jpg	g:1	g:1	yes	g:1	yes	8.5766	atoms\g_1\page-094.jpg\2731.svg
2729	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2729.svg
2715	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2715.svg
2716	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2716.svg
2736	page-094.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-094.jpg\2736.svg
2760	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2760.svg
2753	page-094.jpg	c:2	c:2	yes	c:2	yes	14.7234	atoms\c_2\page-094.jpg\2753.svg
2761	page-094.jpg	h:2	h:2	yes	h:2	yes	16.8932	atoms\h_2\page-094.jpg\2761.svg
2725	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2725.svg
2758	page-094.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-094.jpg\2758.svg
2759	page-094.jpg	k:1	b:1	no	b:1	no	15.8781	atoms\k_1\page-094.jpg\2759.svg
2726	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2726.svg
2739	page-094.jpg	h:1	h:1	yes	h:1	yes	15.8452	atoms\h_1\page-094.jpg\2739.svg
2721	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2721.svg
2732	page-094.jpg	g:1	g:1	yes	g:1	yes	9.2415	atoms\g_1\page-094.jpg\2732.svg
2722	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2722.svg
2752	page-094.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-094.jpg\2752.svg
2757	page-094.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-094.jpg\2757.svg
2762	page-094.jpg	i:1	i:1	yes	i:1	yes	19.8064	atoms\i_1\page-094.jpg\2762.svg
2763	page-094.jpg	d:1	d:1	yes	d:1	yes	16.2692	atoms\d_1\page-094.jpg\2763.svg
2723	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2723.svg
2738	page-094.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-094.jpg\2738.svg
3699	page-094.jpg	n:1	n:1	yes	n:1	yes	16.7247	atoms\n_1\page-094.jpg\3699.svg
2707	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2707.svg
2727	page-094.jpg	g:1	g:1	yes	g:1	yes	9.1942	atoms\g_1\page-094.jpg\2727.svg
2708	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2708.svg
2709	page-094.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-094.jpg\2709.svg
2734	page-094.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-094.jpg\2734.svg
