subset	model	model_label	representation	scope	train_regions	test_regions	vocabulary_size	evaluated_opportunities	unseen_context_count	unseen_context_rate	normalized_log_loss	top1_accuracy	mean_observed_probability	atoms_minus_eva_normalized_log_loss	atoms_minus_eva_top1_accuracy	atoms_minus_eva_unseen_context_rate	atoms_minus_eva_mean_observed_probability
exclude_unresolved_eva_lines	MODEL_0	Unigram baseline	ATOMS	f2r	122	32	16	693	0	0	0.8447365855749207	0.2712842712842713	0.13611385717746494
exclude_unresolved_eva_lines	MODEL_0	Unigram baseline	ATOMS	f2v	122	19	16	421	0	0	0.8028917622216936	0.3087885985748218	0.14853696736422917
exclude_unresolved_eva_lines	MODEL_0	Unigram baseline	EVA	f2r	118	32	19	306	0	0	0.8955233274591161	0.13071895424836602	0.08274301830420426
exclude_unresolved_eva_lines	MODEL_0	Unigram baseline	EVA	f2v	118	19	19	212	0	0	0.8468419346367858	0.18867924528301888	0.0960272658715341
exclude_unresolved_eva_lines	MODEL_0	Unigram baseline	ATOMS_MINUS_EVA	f2r										-0.05078674188419541	0.14056531703590527	0	0.053370838873260676
exclude_unresolved_eva_lines	MODEL_0	Unigram baseline	ATOMS_MINUS_EVA	f2v										-0.04395017241509225	0.12010935329180294	0	0.05250970149269507
exclude_unresolved_eva_lines	MODEL_1	Neighbors only	ATOMS	f2r	122	32	16	693	10	0.01443001443001443	0.2376598288392923	0.8210678210678211	0.6109784495427691
exclude_unresolved_eva_lines	MODEL_1	Neighbors only	ATOMS	f2v	122	19	16	421	3	0.007125890736342043	0.2619830137916746	0.7434679334916865	0.5888730276120482
exclude_unresolved_eva_lines	MODEL_1	Neighbors only	EVA	f2r	118	32	19	306	10	0.032679738562091505	0.46923861659276134	0.6437908496732027	0.3763754738144828
exclude_unresolved_eva_lines	MODEL_1	Neighbors only	EVA	f2v	118	19	19	212	5	0.02358490566037736	0.4235931658346338	0.6792452830188679	0.4117429108296171
exclude_unresolved_eva_lines	MODEL_1	Neighbors only	ATOMS_MINUS_EVA	f2r										-0.23157878775346905	0.1772769713946184	-0.018249724132077073	0.23460297572828637
exclude_unresolved_eva_lines	MODEL_1	Neighbors only	ATOMS_MINUS_EVA	f2v										-0.1616101520429592	0.06422265047281861	-0.016459014924035318	0.17713011678243107
exclude_unresolved_eva_lines	MODEL_2	Neighbors plus coarse position	ATOMS	f2r	122	32	16	693	19	0.027417027417027416	0.3133045216195097	0.8152958152958153	0.5014636428749741
exclude_unresolved_eva_lines	MODEL_2	Neighbors plus coarse position	ATOMS	f2v	122	19	16	421	8	0.019002375296912115	0.33450228237865276	0.7529691211401425	0.4879840794323883
exclude_unresolved_eva_lines	MODEL_2	Neighbors plus coarse position	EVA	f2r	118	32	19	306	37	0.12091503267973856	0.5857145660146762	0.6274509803921569	0.26240446722936683
exclude_unresolved_eva_lines	MODEL_2	Neighbors plus coarse position	EVA	f2v	118	19	19	212	21	0.09905660377358491	0.5656874970988394	0.5990566037735849	0.2827814133126732
exclude_unresolved_eva_lines	MODEL_2	Neighbors plus coarse position	ATOMS_MINUS_EVA	f2r										-0.2724100443951665	0.18784483490365844	-0.09349800526271115	0.2390591756456073
exclude_unresolved_eva_lines	MODEL_2	Neighbors plus coarse position	ATOMS_MINUS_EVA	f2v										-0.2311852147201866	0.15391251736655753	-0.08005422847667279	0.2052026661197151
exclude_unresolved_eva_lines	MODEL_3	Published V2 exact-length model	ATOMS	f2r	122	32	16	693	386	0.556998556998557	0.8455205882278384	0.36075036075036077	0.12305177963441258
