image_name	row_index	unit_id	molecule_id	unit_index	atom_count	first_token	last_token	prefix2	suffix2	prev_molecule_id	prev_last_token	prev_suffix2	next_molecule_id	next_first_token	next_prefix2	signature
page-005.jpg	8	p005-u051	img5-m54	51	5	a:1	h:1	a:1 m:1	e:1 h:1	img5-m55	d:1	i:1 d:1	img5-m52	e:1	e:1 i:1	a:1 m:1 c:1 e:1 h:1
page-005.jpg	8	p005-u052	img5-m52	52	7	e:1	e:1	e:1 i:1	g:1 e:1	img5-m54	h:1	e:1 h:1	img5-m57	c:1	c:1 f:1	e:1 i:1 d:1 n:1 e:1 g:1 e:1
page-005.jpg	8	p005-u053	img5-m57	53	18	c:1	d:1	c:1 f:1	i:1 d:1	img5-m52	e:1	g:1 e:1	img5-m56	e:1	e:1 h:1	c:1 f:1 j:1 a:1 b:1 c:1 a:1 b:1 d:1 c:1 e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-005.jpg	8	p005-u054	img5-m56	54	10	e:1	e:1	e:1 h:1	g:1 e:1	img5-m57	d:1	i:1 d:1	img5-m51	c:1	c:1 f:1	e:1 h:1 a:1 b:1 c:1 a:1 n:1 e:1 g:1 e:1
page-005.jpg	8	p005-u055	img5-m51	55	7	c:1	e:1	c:1 f:1	g:1 e:1	img5-m56	e:1	g:1 e:1	img5-m50	e:1	e:1 e:1	c:1 f:1 j:1 n:1 e:1 g:1 e:1
page-005.jpg	8	p005-u056	img5-m50	56	4	e:1	h:1	e:1 e:1	e:1 h:1	img5-m51	e:1	g:1 e:1	img5-m49	e:1	e:1 c:1	e:1 e:1 e:1 h:1
page-005.jpg	8	p005-u057	img5-m49	57	13	e:1	h:1	e:1 c:1	e:1 h:1	img5-m50	h:1	e:1 h:1	img5-m58	e:1	e:1 c:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 j:1 e:1 c:1 h:2 e:1 h:1
page-005.jpg	8	p005-u058	img5-m58	58	12	e:1	j:1	e:1 c:1	f:1 j:1	img5-m49	h:1	e:1 h:1				e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1 c:1 f:1 j:1
page-005.jpg	9	p005-u059	img5-m61	59	13	e:1	c:1	e:1 c:1	e:1 c:1				img5-m59	a:1	a:1 b:1	e:1 c:1 h:2 f:1 j:1 e:1 i:1 d:1 n:1 e:1 g:1 e:1 c:1
page-005.jpg	9	p005-u060	img5-m59	60	7	a:1	j:1	a:1 b:1	f:1 j:1	img5-m61	c:1	e:1 c:1	img5-m66	n:1	n:1 e:1	a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-005.jpg	9	p005-u061	img5-m66	61	8	n:1	h:1	n:1 e:1	e:1 h:1	img5-m59	j:1	f:1 j:1	img5-m75	n:1	n:1 e:1	n:1 e:1 g:1 e:1 e:1 e:1 e:1 h:1
page-005.jpg	9	p005-u062	img5-m75	62	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m66	h:1	e:1 h:1	img5-m65	a:1	a:1 m:1	n:1 e:1 g:1 e:1
page-005.jpg	9	p005-u063	img5-m65	63	10	a:1	h:1	a:1 m:1	e:1 h:1	img5-m75	e:1	g:1 e:1	img5-m67	e:1	e:1 h:1	a:1 m:1 c:1 a:1 b:1 c:1 a:1 e:1 e:1 h:1
page-005.jpg	9	p005-u064	img5-m67	64	12	e:1	h:1	e:1 h:1	e:1 h:1	img5-m65	h:1	e:1 h:1	img5-m63	e:1	e:1 i:1	e:1 h:1 a:1 b:1 c:1 a:1 c:1 e:1 c:1 h:2 e:1 h:1
page-005.jpg	9	p005-u065	img5-m63	65	4	e:1	c:1	e:1 i:1	d:1 c:1	img5-m67	h:1	e:1 h:1	img5-m64	e:1	e:1 g:1	e:1 i:1 d:1 c:1
page-005.jpg	9	p005-u066	img5-m64	66	6	e:1	j:1	e:1 g:1	f:1 j:1	img5-m63	c:1	d:1 c:1	img5-m62	e:1	e:1 h:1	e:1 g:1 e:1 c:1 f:1 j:1
page-005.jpg	9	p005-u067	img5-m62	67	8	e:1	h:1	e:1 h:1	e:1 h:1	img5-m64	j:1	f:1 j:1	img5-m60	e:1	e:1 c:1	e:1 h:1 a:1 b:1 c:1 a:1 e:1 h:1
page-005.jpg	9	p005-u068	img5-m60	68	9	e:1	d:1	e:1 c:1	i:1 d:1	img5-m62	h:1	e:1 h:1	img5-m71	e:1	e:1 i:1	e:1 c:1 h:2 e:1 f:1 l:1 f:1 i:1 d:1
page-005.jpg	9	p005-u069	img5-m71	69	9	e:1	d:1	e:1 i:1	i:1 d:1	img5-m60	d:1	i:1 d:1	img5-m68	e:1	e:1 c:1	e:1 i:1 d:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	9	p005-u070	img5-m68	70	12	e:1	d:1	e:1 c:1	i:1 d:1	img5-m71	d:1	i:1 d:1				e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1 l:1 f:1 i:1 d:1
page-005.jpg	10	p005-u071	img5-m72	71	11	m:1	h:1	m:1 a:1	e:1 h:1				img5-m73	e:1	e:1 g:1	m:1 a:1 n:1 c:1 i:1 a:1 b:1 c:1 a:1 e:1 h:1
page-005.jpg	10	p005-u072	img5-m73	72	12	e:1	d:1	e:1 g:1	i:1 d:1	img5-m72	h:1	e:1 h:1	img5-m76	c:1	c:1 f:1	e:1 g:1 e:1 c:1 f:1 j:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	10	p005-u073	img5-m76	73	3	c:1	j:1	c:1 f:1	f:1 j:1	img5-m73	d:1	i:1 d:1	img5-m78	n:1	n:1 e:1	c:1 f:1 j:1
page-005.jpg	10	p005-u074	img5-m78	74	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m76	j:1	f:1 j:1	img5-m79	e:1	e:1 a:1	n:1 e:1 g:1 e:1
page-005.jpg	10	p005-u075	img5-m79	75	7	e:1	h:1	e:1 a:1	e:1 h:1	img5-m78	e:1	g:1 e:1	img5-m74	e:1	e:1 c:1	e:1 a:1 b:1 c:1 a:1 e:1 h:1
page-005.jpg	10	p005-u076	img5-m74	76	9	e:1	d:1	e:1 c:1	i:1 d:1	img5-m79	h:1	e:1 h:1	img5-m70	e:1	e:1 a:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	10	p005-u077	img5-m70	77	11	e:1	h:1	e:1 a:1	e:1 h:1	img5-m74	d:1	i:1 d:1	img5-m69	a:1	a:1 b:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 e:1 h:1
page-005.jpg	10	p005-u078	img5-m69	78	8	a:1	j:1	a:1 b:1	f:1 j:1	img5-m70	h:1	e:1 h:1	img5-m82	n:1	n:1 e:1	a:1 b:1 c:1 a:1 e:1 c:1 f:1 j:1
page-005.jpg	10	p005-u079	img5-m82	79	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m69	j:1	f:1 j:1	img5-m77	e:1	e:1 a:1	n:1 e:1 g:1 e:1
page-005.jpg	10	p005-u080	img5-m77	80	11	e:1	d:1	e:1 a:1	i:1 d:1	img5-m82	e:1	g:1 e:1				e:1 a:1 b:1 c:1 a:1 g:1 e:1 c:1 f:1 i:1 d:1
page-005.jpg	11	p005-u081	img5-m87	81	11	e:1	d:1	e:1 h:1	i:1 d:1				img5-m80	e:1	e:1 c:1	e:1 h:1 e:1 g:1 e:1 e:1 f:1 l:1 f:1 i:1 d:1
page-005.jpg	11	p005-u082	img5-m80	82	7	e:1	j:1	e:1 c:1	f:1 j:1	img5-m87	d:1	i:1 d:1	img5-m85	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 f:1 j:1
page-005.jpg	11	p005-u083	img5-m85	83	5	e:1	h:1	e:1 g:1	e:1 h:1	img5-m80	j:1	f:1 j:1	img5-m83	e:1	e:1 c:1	e:1 g:1 e:1 e:1 h:1
page-005.jpg	11	p005-u084	img5-m83	84	11	e:1	d:1	e:1 c:1	i:1 d:1	img5-m85	h:1	e:1 h:1	img5-m89	n:1	n:1 e:1	e:1 c:1 h:2 e:1 f:1 f:1 j:1 c:1 f:1 i:1 d:1
page-005.jpg	11	p005-u085	img5-m89	85	4	n:1	e:1	n:1 e:1	g:1 e:1	img5-m83	d:1	i:1 d:1	img5-m88	e:1	e:1 f:1	n:1 e:1 g:1 e:1
page-005.jpg	11	p005-u086	img5-m88	86	5	e:1	d:1	e:1 f:1	i:1 d:1	img5-m89	e:1	g:1 e:1	img5-m84	e:1	e:1 c:1	e:1 f:1 f:1 i:1 d:1
page-005.jpg	11	p005-u087	img5-m84	87	8	e:1	d:1	e:1 c:1	i:1 d:1	img5-m88	d:1	i:1 d:1	img5-m86	c:1	c:1 f:1	e:1 c:1 h:2 e:1 f:1 f:1 i:1 d:1
page-005.jpg	11	p005-u088	img5-m86	88	12	c:1	d:1	c:1 f:1	i:1 d:1	img5-m84	d:1	i:1 d:1	img5-m81	e:1	e:1 e:1	c:1 f:1 j:1 e:1 i:1 d:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	11	p005-u089	img5-m81	89	4	e:1	h:1	e:1 e:1	e:1 h:1	img5-m86	d:1	i:1 d:1				e:1 e:1 e:1 h:1
page-005.jpg	12	p005-u090	img5-m97	90	8	c:1	j:1	c:1 a:1	f:1 j:1				img5-m94	e:1	e:1 g:1	c:1 a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-005.jpg	12	p005-u091	img5-m94	91	5	e:1	h:1	e:1 g:1	e:1 h:1	img5-m97	j:1	f:1 j:1	img5-m95	e:1	e:1 g:1	e:1 g:1 e:1 e:1 h:1
page-005.jpg	12	p005-u092	img5-m95	92	7	e:1	d:1	e:1 g:1	i:1 d:1	img5-m94	h:1	e:1 h:1	img5-m90	e:1	e:1 a:1	e:1 g:1 e:1 c:1 f:1 i:1 d:1
page-005.jpg	12	p005-u093	img5-m90	93	12	e:1	d:1	e:1 a:1	i:1 d:1	img5-m95	d:1	i:1 d:1	img5-m99	e:1	e:1 h:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 c:1 f:1 i:1 d:1
page-005.jpg	12	p005-u094	img5-m99	94	6	e:1	d:1	e:1 h:1	i:1 d:1	img5-m90	d:1	i:1 d:1	img5-m98	e:1	e:1 f:1	e:1 h:1 c:1 f:1 i:1 d:1
page-005.jpg	12	p005-u095	img5-m98	95	5	e:1	d:1	e:1 f:1	i:1 d:1	img5-m99	d:1	i:1 d:1	img5-m96	e:1	e:1 g:1	e:1 f:1 f:1 i:1 d:1
page-005.jpg	12	p005-u096	img5-m96	96	8	e:1	d:1	e:1 g:1	i:1 d:1	img5-m98	d:1	i:1 d:1	img5-m91	e:1	e:1 i:1	e:1 g:1 e:1 e:1 f:1 f:1 i:1 d:1
page-005.jpg	12	p005-u097	img5-m91	97	9	e:1	d:1	e:1 i:1	i:1 d:1	img5-m96	d:1	i:1 d:1	img5-m93	e:1	e:1 g:1	e:1 i:1 d:1 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	12	p005-u098	img5-m93	98	11	e:1	h:1	e:1 g:1	e:1 h:1	img5-m91	d:1	i:1 d:1	img5-m92	e:1	e:1 g:1	e:1 g:1 e:1 e:1 a:1 e:1 b:1 c:1 a:1 e:1 h:1
page-005.jpg	12	p005-u099	img5-m92	99	18	e:1	j:1	e:1 g:1	f:1 j:1	img5-m93	h:1	e:1 h:1				e:1 g:1 e:1 e:1 h:1 a:1 b:1 c:1 a:1 e:1 h:1 d:1 e:1 j:1 e:1 f:1 f:1 j:1
page-005.jpg	13	p005-u100	img5-m101	100	5	n:1	c:1	n:1 e:1	e:1 c:1				img5-m102	e:1	e:1 h:1	n:1 e:1 g:1 e:1 c:1
page-005.jpg	13	p005-u101	img5-m102	101	10	e:1	h:1	e:1 h:1	e:1 h:1	img5-m101	c:1	e:1 c:1	img5-m103	e:1	e:1 g:1	e:1 h:1 e:1 a:1 b:1 c:1 a:1 e:1 e:1 h:1
page-005.jpg	13	p005-u102	img5-m103	102	6	e:1	h:1	e:1 g:1	e:1 h:1	img5-m102	h:1	e:1 h:1	img5-m100	e:1	e:1 c:1	e:1 g:1 e:1 e:1 e:1 h:1
page-005.jpg	13	p005-u103	img5-m100	103	9	e:1	d:1	e:1 c:1	i:1 d:1	img5-m103	h:1	e:1 h:1	img5-m104	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-005.jpg	13	p005-u104	img5-m104	104	13	e:1	h:1	e:1 g:1	e:1 h:1	img5-m100	d:1	i:1 d:1				e:1 g:1 e:1 e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1
page-094.jpg	1	p094-u001	img94-m1	1	18	e:1	a:1	e:1 a:1	c:1 a:1				img94-m6	e:1	e:1 g:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 n:1 e:1 g:1 e:1 e:1 c:1 a:1 m:1 c:1 a:1
page-094.jpg	1	p094-u002	img94-m6	2	8	e:1	d:1	e:1 g:1	i:1 d:1	img94-m1	a:1	c:1 a:1	img94-m7	e:1	e:1 a:1	e:1 g:1 e:1 e:1 c:1 f:1 i:1 d:1
page-094.jpg	1	p094-u003	img94-m7	3	10	e:1	h:1	e:1 a:1	e:1 h:1	img94-m6	d:1	i:1 d:1	img94-m3	e:1	e:1 g:1	e:1 a:1 m:1 c:1 a:1 d:1 g:1 e:1 e:1 h:1
page-094.jpg	1	p094-u004	img94-m3	4	11	e:1	c:1	e:1 g:1	e:1 c:1	img94-m7	h:1	e:1 h:1	img94-m4	e:1	e:1 g:1	e:1 g:1 e:1 c:1 f:1 j:1 n:1 e:1 g:1 e:1 c:1
page-094.jpg	1	p094-u005	img94-m4	5	16	e:1	h:1	e:1 g:1	e:1 h:1	img94-m3	c:1	e:1 c:1	img94-m2	e:1	e:1 i:1	e:1 g:1 e:1 c:1 e:1 a:1 b:1 c:1 a:1 b:1 d:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	1	p094-u006	img94-m2	6	7	e:1	j:1	e:1 i:1	f:1 j:1	img94-m4	h:1	e:1 h:1	img94-m5	e:1	e:1 i:1	e:1 i:1 d:1 e:1 f:1 f:1 j:1
page-094.jpg	1	p094-u007	img94-m5	7	10	e:1	h:1	e:1 i:1	e:1 h:1	img94-m2	j:1	f:1 j:1				e:1 i:1 d:1 e:1 f:1 f:1 i:1 d:1 e:1 h:1
page-094.jpg	2	p094-u008	img94-m9	8	11	e:1	h:1	e:1 c:1	e:1 h:1				img94-m13	n:1	n:1 e:1	e:1 c:1 h:2 n:1 e:1 c:1 g:1 e:1 e:1 e:1 h:1
page-094.jpg	2	p094-u009	img94-m13	9	6	n:1	h:1	n:1 e:1	e:1 h:1	img94-m9	h:1	e:1 h:1	img94-m10	c:1	c:1 a:1	n:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	2	p094-u010	img94-m10	10	11	c:1	h:1	c:1 a:1	e:1 h:1	img94-m13	h:1	e:1 h:1	img94-m8	e:1	e:1 c:1	c:1 a:1 m:1 c:1 a:1 e:1 g:1 e:1 e:1 e:1 h:1
page-094.jpg	2	p094-u011	img94-m8	11	11	e:1	h:1	e:1 c:1	e:1 h:1	img94-m10	h:1	e:1 h:1	img94-m12	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 k:1 e:1 c:1 h:2 e:1 h:1
page-094.jpg	2	p094-u012	img94-m12	12	9	e:1	h:1	e:1 g:1	e:1 h:1	img94-m8	h:1	e:1 h:1	img94-m11	e:1	e:1 c:2	e:1 g:1 e:1 c:1 f:1 i:1 d:1 e:1 h:1
page-094.jpg	2	p094-u013	img94-m11	13	8	e:1	h:1	e:1 c:2	e:1 h:1	img94-m12	h:1	e:1 h:1				e:1 c:2 h:2 e:1 f:1 k:1 e:1 h:1
page-094.jpg	3	p094-u014	img94-m18	14	7	c:1	e:1	c:1 f:1	g:1 e:1				img94-m19	e:1	e:1 g:1	c:1 f:1 j:1 n:1 e:1 g:1 e:1
page-094.jpg	3	p094-u015	img94-m19	15	8	e:1	d:1	e:1 g:1	i:1 d:1	img94-m18	e:1	g:1 e:1	img94-m20	c:1	c:1 a:1	e:1 g:1 e:1 e:1 f:1 f:1 i:1 d:1
page-094.jpg	3	p094-u016	img94-m20	16	9	c:1	j:1	c:1 a:1	f:1 j:1	img94-m19	d:1	i:1 d:1	img94-m14	e:1	e:1 c:1	c:1 a:1 m:1 c:2 a:1 e:1 c:1 f:1 j:1
page-094.jpg	3	p094-u017	img94-m14	17	7	e:1	d:1	e:1 c:1	i:1 d:1	img94-m20	j:1	f:1 j:1	img94-m16	c:1	c:1 e:1	e:1 c:1 h:2 c:1 f:1 i:1 d:1
page-094.jpg	3	p094-u018	img94-m16	18	12	c:1	j:1	c:1 e:1	f:1 j:1	img94-m14	d:1	i:1 d:1	img94-m17	c:2	c:2 g:1	c:1 e:1 a:1 b:1 a:1 c:2 e:1 g:1 e:1 c:1 f:1 j:1
page-094.jpg	3	p094-u019	img94-m17	19	12	c:2	h:1	c:2 g:1	e:1 h:1	img94-m16	j:1	f:1 j:1	img94-m15	e:1	e:1 c:1	c:2 g:1 e:1 a:1 b:1 c:1 a:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	3	p094-u020	img94-m15	20	9	e:1	d:1	e:1 c:1	i:1 d:1	img94-m17	h:1	e:1 h:1				e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-094.jpg	4	p094-u021	img94-m25	21	11	a:1	j:1	a:1 m:1	f:1 j:1				img94-m27	n:1	n:1 e:1	a:1 m:1 c:1 a:1 e:1 b:1 c:1 a:1 c:1 f:1 j:1
page-094.jpg	4	p094-u022	img94-m27	22	8	n:1	h:1	n:1 e:1	e:1 h:1	img94-m25	j:1	f:1 j:1	img94-m22	a:1	a:1 b:1	n:1 e:1 g:1 e:1 e:1 e:1 e:1 h:1
page-094.jpg	4	p094-u023	img94-m22	23	7	a:1	j:1	a:1 b:1	f:1 j:1	img94-m27	h:1	e:1 h:1	img94-m26	n:1	n:1 e:1	a:1 b:1 c:1 a:1 c:1 f:1 j:1
page-094.jpg	4	p094-u024	img94-m26	24	5	n:1	c:1	n:1 e:1	e:1 c:1	img94-m22	j:1	f:1 j:1	img94-m21	a:1	a:1 b:1	n:1 e:1 g:1 e:1 c:1
page-094.jpg	4	p094-u025	img94-m21	25	11	a:1	h:1	a:1 b:1	e:1 h:1	img94-m26	c:1	e:1 c:1	img94-m24	a:1	a:1 m:1	a:1 b:1 c:1 a:1 e:1 e:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	4	p094-u026	img94-m24	26	10	a:1	h:1	a:1 m:1	e:1 h:1	img94-m21	h:1	e:1 h:1	img94-m23	e:1	e:1 a:1	a:1 m:1 c:1 a:1 e:1 b:1 c:1 a:1 e:1 h:1
page-094.jpg	4	p094-u027	img94-m23	27	10	e:1	h:1	e:1 a:1	e:1 h:1	img94-m24	h:1	e:1 h:1				e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1 e:1 h:1
page-094.jpg	5	p094-u028	img94-m29	28	12	e:1	h:1	e:1 c:1	e:1 h:1				img94-m34	n:1	n:1 e:1	e:1 c:1 h:2 n:1 e:1 g:1 e:1 c:1 f:1 j:1 e:1 h:1
page-094.jpg	5	p094-u029	img94-m34	29	9	n:1	d:1	n:1 e:1	i:1 d:1	img94-m29	h:1	e:1 h:1	img94-m33	e:1	e:1 g:1	n:1 e:1 g:1 e:1 e:1 e:1 e:1 i:1 d:1
page-094.jpg	5	p094-u030	img94-m33	30	7	e:1	d:1	e:1 g:1	i:1 d:1	img94-m34	d:1	i:1 d:1	img94-m31	c:1	c:1 e:1	e:1 g:1 e:1 c:1 f:1 i:1 d:1
page-094.jpg	5	p094-u031	img94-m31	31	6	c:1	h:1	c:1 e:1	e:1 h:1	img94-m33	d:1	i:1 d:1	img94-m30	n:1	n:1 e:1	c:1 e:1 c:1 h:2 e:1 h:1
page-094.jpg	5	p094-u032	img94-m30	32	6	n:1	h:1	n:1 e:1	e:1 h:1	img94-m31	h:1	e:1 h:1	img94-m28	e:1	e:1 i:1	n:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	5	p094-u033	img94-m28	33	5	e:1	h:1	e:1 i:1	e:1 h:1	img94-m30	h:1	e:1 h:1	img94-m32	e:1	e:1 i:1	e:1 i:1 c:2 e:1 h:1
page-094.jpg	5	p094-u034	img94-m32	34	10	e:1	h:1	e:1 i:1	e:1 h:1	img94-m28	h:1	e:1 h:1				e:1 i:1 d:1 e:1 f:1 f:1 i:1 d:1 e:1 h:1
page-094.jpg	6	p094-u035	img94-m39	35	9	e:1	h:1	e:1 g:1	e:1 h:1				img94-m38	e:1	e:1 g:1	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-094.jpg	6	p094-u036	img94-m38	36	8	e:1	d:1	e:1 g:1	i:1 d:1	img94-m39	h:1	e:1 h:1	img94-m36	e:1	e:1 i:1	e:1 g:1 e:1 e:1 c:1 f:1 i:1 d:1
page-094.jpg	6	p094-u037	img94-m36	37	9	e:1	d:1	e:1 i:1	i:1 d:1	img94-m38	d:1	i:1 d:1	img94-m35	e:1	e:1 c:2	e:1 i:1 d:1 e:1 f:1 k:1 f:1 i:1 d:1
page-094.jpg	6	p094-u038	img94-m35	38	11	e:1	h:2	e:1 c:2	c:1 h:2	img94-m36	d:1	i:1 d:1	img94-m37	e:1	e:1 g:1	e:1 c:2 h:2 c:1 e:1 g:1 e:1 c:1 e:1 c:1 h:2
page-094.jpg	6	p094-u039	img94-m37	39	6	e:1	j:1	e:1 g:1	f:1 j:1	img94-m35	h:2	c:1 h:2				e:1 g:1 e:1 c:1 f:1 j:1
page-094.jpg	7	p094-u040	img94-m40	40	21	e:1	c:1	e:1 a:1	e:1 c:1				img94-m42	e:1	e:1 c:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 k:1 f:1 i:1 d:1 e:1 c:1 h:2 e:1 f:1 e:1 g:1 e:1 c:1
page-094.jpg	7	p094-u041	img94-m42	41	9	e:1	d:1	e:1 c:1	j:1 d:1	img94-m40	c:1	e:1 c:1	img94-m41	e:1	e:1 a:1	e:1 c:1 h:2 e:1 f:1 l:1 f:1 j:1 d:1
page-094.jpg	7	p094-u042	img94-m41	42	12	e:1	h:1	e:1 a:1	e:1 h:1	img94-m42	d:1	j:1 d:1				e:1 a:1 m:1 c:1 a:1 g:1 e:1 e:1 c:1 h:2 e:1 h:1
page-094.jpg	8	p094-u043	img94-m45	43	9	e:1	d:1	e:1 c:1	i:1 d:1				img94-m46	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 i:1 d:1
page-094.jpg	8	p094-u044	img94-m46	44	4	e:1	e:1	e:1 g:1	e:1 e:1	img94-m45	d:1	i:1 d:1	img94-m47	a:1	a:1 e:1	e:1 g:1 e:1 e:1
page-094.jpg	8	p094-u045	img94-m47	45	15	a:1	c:1	a:1 e:1	f:1 c:1	img94-m46	e:1	e:1 e:1	img94-m44	e:1	e:1 c:1	a:1 e:1 b:1 c:1 a:1 f:1 i:1 d:1 c:1 e:1 g:1 e:1 e:1 f:1 c:1
page-094.jpg	8	p094-u046	img94-m44	46	9	e:1	h:1	e:1 c:1	e:1 h:1	img94-m47	c:1	f:1 c:1	img94-m43	e:1	e:1 i:1	e:1 c:1 h:2 f:1 j:1 e:1 f:1 e:1 h:1
page-094.jpg	8	p094-u047	img94-m43	47	7	e:1	j:1	e:1 i:1	f:1 j:1	img94-m44	h:1	e:1 h:1				e:1 i:1 d:1 e:1 f:1 f:1 j:1
page-094.jpg	9	p094-u048	img94-m53	48	14	a:1	h:1	a:1 m:1	e:1 h:1				img94-m51	e:1	e:1 g:1	a:1 m:1 c:1 a:1 m:1 c:1 a:1 c:2 g:1 e:1 e:1 e:1 e:1 h:1
page-094.jpg	9	p094-u049	img94-m51	49	11	e:1	h:1	e:1 g:1	e:1 h:1	img94-m53	h:1	e:1 h:1	img94-m50	e:1	e:1 g:1	e:1 g:1 e:1 e:1 a:1 e:1 b:1 c:1 a:1 e:1 h:1
page-094.jpg	9	p094-u050	img94-m50	50	6	e:1	j:1	e:1 g:1	f:1 j:1	img94-m51	h:1	e:1 h:1	img94-m49	e:1	e:1 g:1	e:1 g:1 e:1 c:1 f:1 j:1
page-094.jpg	9	p094-u051	img94-m49	51	6	e:1	j:1	e:1 g:1	f:1 j:1	img94-m50	j:1	f:1 j:1	img94-m48	e:1	e:1 c:2	e:1 g:1 e:1 c:1 f:1 j:1
page-094.jpg	9	p094-u052	img94-m48	52	8	e:1	d:1	e:1 c:2	i:1 d:1	img94-m49	j:1	f:1 j:1	img94-m56	e:1	e:1 g:1	e:1 c:2 h:2 e:1 k:1 f:1 i:1 d:1
page-094.jpg	9	p094-u053	img94-m56	53	6	e:1	j:1	e:1 g:1	f:1 j:1	img94-m48	d:1	i:1 d:1	img94-m55	e:1	e:1 g:1	e:1 g:1 e:1 c:1 f:1 j:1
page-094.jpg	9	p094-u054	img94-m55	54	9	e:1	h:1	e:1 g:1	e:1 h:1	img94-m56	j:1	f:1 j:1	img94-m52	e:1	e:1 c:1	e:1 g:1 e:1 c:1 e:1 c:1 h:2 e:1 h:1
page-094.jpg	9	p094-u055	img94-m52	55	8	e:1	d:1	e:1 c:1	j:1 d:1	img94-m55	h:1	e:1 h:1				e:1 c:1 h:2 e:1 f:1 f:1 j:1 d:1
page-094.jpg	10	p094-u056	img94-m59	56	25	e:1	h:1	e:1 g:1	e:1 h:1				img94-m57	c:1	c:1 a:1	e:1 g:1 e:1 c:1 a:1 c:2 b:1 c:1 a:1 e:1 g:1 e:1 c:1 f:1 j:1 a:1 m:1 c:1 a:1 c:2 g:1 e:1 e:1 e:1 h:1
page-094.jpg	10	p094-u057	img94-m57	57	18	c:1	h:1	c:1 a:1	e:1 h:1	img94-m59	h:1	e:1 h:1	img94-m54	e:1	e:1 c:1	c:1 a:1 m:1 c:1 a:1 c:2 g:1 e:1 c:1 a:1 m:1 c:1 a:1 e:1 g:1 e:1 e:1 h:1
page-094.jpg	10	p094-u058	img94-m54	58	5	e:1	h:1	e:1 c:1	e:1 h:1	img94-m57	h:1	e:1 h:1	img94-m60	e:1	e:1 c:1	e:1 c:1 h:2 e:1 h:1
page-094.jpg	10	p094-u059	img94-m60	59	8	e:1	h:1	e:1 c:1	e:1 h:1	img94-m54	h:1	e:1 h:1	img94-m58	e:1	e:1 c:1	e:1 c:1 h:2 e:1 g:1 e:1 e:1 h:1
page-094.jpg	10	p094-u060	img94-m58	60	9	e:1	d:1	e:1 c:1	j:1 d:1	img94-m60	h:1	e:1 h:1	img94-m61	e:1	e:1 g:1	e:1 c:1 h:2 e:1 f:1 k:1 f:1 j:1 d:1
page-094.jpg	10	p094-u061	img94-m61	61	5	e:1	h:1	e:1 g:1	e:1 h:1	img94-m58	d:1	j:1 d:1				e:1 g:1 e:1 e:1 h:1
page-094.jpg	11	p094-u062	img94-m68	62	10	c:1	h:1	c:1 a:1	e:1 h:1				img94-m67	e:1	e:1 g:1	c:1 a:1 e:1 b:1 c:1 a:1 e:1 e:1 e:1 h:1
page-094.jpg	11	p094-u063	img94-m67	63	4	e:1	c:1	e:1 g:1	e:1 c:1	img94-m68	h:1	e:1 h:1	img94-m66	e:1	e:1 c:1	e:1 g:1 e:1 c:1
page-094.jpg	11	p094-u064	img94-m66	64	8	e:1	h:1	e:1 c:1	e:1 h:1	img94-m67	c:1	e:1 c:1	img94-m65	e:1	e:1 g:1	e:1 c:1 h:2 e:1 g:1 e:1 e:1 h:1
